IntensityLevel,InputHistogram,InputCDF,GlobalEqualizedHistogram,CLAHE_4x4_clip_0_01_Histogram,CLAHE_8x8_clip_0_01_Histogram,CLAHE_8x8_clip_0_03_Histogram,CLAHE_16x16_clip_0_01_Histogram
157,0,1,0,2,20,550,12
158,0,1,0,86,13,522,7
159,0,1,0,6,16,535,8
160,0,1,0,62,10,452,7
161,0,1,0,38,15,449,5
162,0,1,0,30,16,417,8
163,0,1,16493,30,12,383,3
164,0,1,0,23,6,378,4
165,0,1,0,26,17,337,4
166,0,1,0,21,12,399,2
167,0,1,0,20,11,423,11
168,0,1,0,19,12,315,12
169,0,1,0,24,9,314,4
170,0,1,0,26,8,309,2
171,0,1,0,22,5,298,3
172,0,1,0,22,1,259,3
173,0,1,0,17,1,251,5
174,0,1,0,19,0,254,2
175,0,1,0,15,0,331,8
176,0,1,0,14,0,248,6
177,0,1,0,6,0,230,7
178,0,1,0,2,0,190,3
179,0,1,0,1,0,204,1
180,0,1,0,0,0,203,3
181,0,1,16983,0,0,161,3
182,0,1,0,0,0,218,5
183,0,1,0,0,0,220,1
184,0,1,0,0,0,159,1
185,0,1,0,0,0,185,5
186,0,1,0,0,0,139,3
187,0,1,0,0,0,199,7
188,0,1,0,0,0,102,3
189,0,1,0,1,0,166,2
190,0,1,0,0,0,109,4
191,0,1,0,0,0,163,6
192,0,1,0,0,0,115,5
193,0,1,0,0,0,103,3
194,0,1,0,0,0,137,2
195,0,1,13365,0,0,113,4
196,0,1,0,0,0,120,2
197,0,1,0,0,0,112,2
198,0,1,0,0,0,100,3
199,0,1,0,0,0,96,4
200,0,1,0,0,0,100,3
201,0,1,0,0,0,98,2
202,0,1,0,0,0,76,2
203,0,1,0,0,0,64,1
204,0,1,0,0,0,67,2
205,0,1,9730,0,0,69,1
206,0,1,0,0,0,74,3
207,0,1,0,0,0,50,1
208,0,1,0,0,0,57,0
209,0,1,0,0,0,63,1
210,0,1,0,0,0,42,0
211,0,1,0,0,0,32,0
212,0,1,0,0,0,26,0
213,0,1,0,0,0,31,0
214,0,1,8140,0,0,23,0
215,0,1,0,0,0,20,0
216,0,1,0,0,0,22,0
217,0,1,0,0,0,38,0
218,0,1,0,0,0,29,0
219,0,1,0,0,0,10,0
220,0,1,0,0,0,10,0
221,0,1,7077,0,0,13,0
222,0,1,0,0,0,7,0
223,0,1,0,0,0,18,0
224,0,1,0,0,0,6,0
225,0,1,0,0,0,14,0
226,0,1,0,0,0,4,0
227,0,1,0,0,0,5,0
228,0,1,5797,0,0,1,0
229,0,1,0,0,0,1,0
230,0,1,0,0,0,0,0
231,0,1,0,0,0,0,0
232,0,1,4405,0,0,0,0
233,0,1,0,0,0,0,0
234,0,1,0,0,0,0,0
235,0,1,0,0,0,0,0
236,0,1,3260,0,0,0,0
237,0,1,0,0,0,0,0
238,0,1,2189,0,0,0,0
239,0,1,0,0,0,0,0
240,0,1,1493,0,0,0,0
241,0,1,1056,0,0,0,0
242,0,1,1412,0,0,0,0
243,0,1,909,0,0,0,0
244,0,1,924,0,0,0,0
245,0,1,905,0,0,0,0
246,0,1,1015,0,0,0,0
247,0,1,698,0,0,0,0
248,0,1,1161,0,0,0,0
249,0,1,976,0,0,0,0
250,0,1,509,0,0,0,0
251,0,1,1314,0,0,0,0
252,0,1,657,0,0,0,0
253,0,1,1153,0,0,0,0
254,0,1,1030,0,0,0,0
255,0,1,1027,0,0,0,0
