IntensityLevel,InputHistogram,InputCDF,GlobalEqualizedHistogram,CLAHE_4x4_clip_0_01_Histogram,CLAHE_8x8_clip_0_01_Histogram,CLAHE_8x8_clip_0_03_Histogram,CLAHE_16x16_clip_0_01_Histogram
133,0,1,0,0,0,945,0
134,0,1,0,0,0,905,0
135,0,1,0,0,0,1022,0
136,0,1,0,0,0,985,0
137,0,1,0,0,0,1004,0
138,0,1,0,0,0,1008,0
139,0,1,0,0,0,999,0
140,0,1,8655,0,0,954,0
141,0,1,0,1,0,924,0
142,0,1,0,0,0,939,0
143,0,1,0,0,0,936,0
144,0,1,0,0,0,912,0
145,0,1,0,0,0,851,0
146,0,1,0,0,0,848,0
147,0,1,0,0,0,814,0
148,0,1,0,0,0,765,0
149,0,1,8621,0,0,778,0
150,0,1,0,0,0,737,0
151,0,1,0,0,0,652,0
152,0,1,0,0,0,645,0
153,0,1,0,0,0,507,0
154,0,1,0,0,0,450,0
155,0,1,0,0,0,475,0
156,0,1,0,0,0,453,0
157,0,1,8079,0,0,359,0
158,0,1,0,0,0,340,0
159,0,1,0,0,0,265,0
160,0,1,0,0,0,231,0
161,0,1,0,0,0,155,0
162,0,1,0,0,0,230,0
163,0,1,0,0,0,242,0
164,0,1,0,0,0,206,0
165,0,1,0,0,0,205,0
166,0,1,7758,0,0,150,0
167,0,1,0,0,0,133,0
168,0,1,0,0,0,114,0
169,0,1,0,0,0,156,0
170,0,1,0,0,0,176,0
171,0,1,0,0,0,101,0
172,0,1,0,0,0,131,0
173,0,1,0,0,0,167,0
174,0,1,7989,0,0,126,0
175,0,1,0,0,0,73,0
176,0,1,0,0,0,88,0
177,0,1,0,0,0,115,0
178,0,1,0,0,0,96,0
179,0,1,0,0,0,64,0
180,0,1,0,0,0,38,0
181,0,1,0,0,0,36,0
182,0,1,0,0,0,41,0
183,0,1,8690,0,0,58,0
184,0,1,0,0,0,54,0
185,0,1,0,0,0,27,0
186,0,1,0,0,0,17,0
187,0,1,0,0,0,20,0
188,0,1,0,0,0,13,0
189,0,1,0,0,0,19,0
190,0,1,0,0,0,34,0
191,0,1,0,0,0,42,0
192,0,1,0,0,0,28,0
193,0,1,0,0,0,15,0
194,0,1,9959,0,0,9,0
195,0,1,0,0,0,22,0
196,0,1,0,0,0,18,0
197,0,1,0,0,0,22,0
198,0,1,0,0,0,24,0
199,0,1,0,0,0,32,0
200,0,1,0,0,0,30,0
201,0,1,0,0,0,7,0
202,0,1,0,0,0,13,0
203,0,1,0,0,0,12,0
204,0,1,0,0,0,6,0
205,0,1,10185,0,0,12,0
206,0,1,0,0,0,11,0
207,0,1,0,0,0,15,0
208,0,1,0,0,0,27,0
209,0,1,0,0,0,21,0
210,0,1,0,0,0,20,0
211,0,1,0,0,0,5,0
212,0,1,0,0,0,3,0
213,0,1,0,0,0,18,0
214,0,1,0,0,0,22,0
215,0,1,9273,0,0,17,0
216,0,1,0,0,0,14,0
217,0,1,0,0,0,9,0
218,0,1,0,0,0,2,0
219,0,1,0,0,0,0,0
220,0,1,0,0,0,0,0
221,0,1,0,0,0,0,0
222,0,1,0,0,0,0,0
223,0,1,7305,0,0,0,0
224,0,1,0,0,0,0,0
225,0,1,0,0,0,0,0
226,0,1,0,0,0,0,0
227,0,1,0,0,0,0,0
228,0,1,5301,0,0,0,0
229,0,1,0,0,0,0,0
230,0,1,0,0,0,0,0
231,0,1,0,0,0,0,0
232,0,1,3822,0,0,0,0
233,0,1,0,0,0,0,0
234,0,1,0,0,0,0,0
235,0,1,0,0,0,0,0
236,0,1,3165,0,0,0,0
237,0,1,0,0,0,0,0
238,0,1,2619,0,0,0,0
239,0,1,0,0,0,0,0
240,0,1,0,0,0,0,0
241,0,1,2295,0,0,0,0
242,0,1,0,0,0,0,0
243,0,1,2379,0,0,0,0
244,0,1,0,0,0,0,0
245,0,1,0,0,0,0,0
246,0,1,2394,0,0,0,0
247,0,1,0,0,0,0,0
248,0,1,0,0,0,0,0
249,0,1,2338,0,0,0,0
250,0,1,0,0,0,0,0
251,0,1,1971,0,0,0,0
252,0,1,1559,0,0,0,0
253,0,1,0,0,0,0,0
254,0,1,1166,0,0,0,0
255,0,1,1842,0,0,0,0
