IntensityLevel,InputHistogram,InputCDF,GlobalEqualizedHistogram,CLAHE_4x4_clip_0_01_Histogram,CLAHE_8x8_clip_0_01_Histogram,CLAHE_8x8_clip_0_03_Histogram,CLAHE_16x16_clip_0_01_Histogram
165,0,1,0,0,6,508,0
166,0,1,0,0,13,387,0
167,0,1,0,0,17,344,0
168,0,1,0,0,12,314,0
169,0,1,5872,0,10,312,0
170,0,1,0,0,14,338,0
171,0,1,0,0,6,258,0
172,0,1,0,0,8,226,0
173,0,1,0,0,4,347,0
174,0,1,0,0,4,246,0
175,0,1,0,0,0,209,0
176,0,1,6604,0,0,187,0
177,0,1,0,0,0,194,0
178,0,1,0,0,0,165,0
179,0,1,0,0,0,157,0
180,0,1,0,0,0,157,0
181,0,1,0,0,0,143,0
182,0,1,0,0,0,247,0
183,0,1,0,0,0,136,0
184,0,1,0,0,0,131,0
185,0,1,8008,0,0,83,0
186,0,1,0,0,0,115,0
187,0,1,0,0,0,120,0
188,0,1,0,0,0,78,0
189,0,1,0,0,0,114,0
190,0,1,0,0,0,139,0
191,0,1,0,0,0,83,0
192,0,1,0,0,0,63,0
193,0,1,0,0,0,78,0
194,0,1,9073,0,0,88,0
195,0,1,0,0,0,65,0
196,0,1,0,0,0,63,0
197,0,1,0,0,0,71,0
198,0,1,0,0,0,64,0
199,0,1,0,0,0,59,0
200,0,1,0,0,0,72,0
201,0,1,0,0,0,51,0
202,0,1,0,0,0,73,0
203,0,1,0,0,0,46,0
204,0,1,0,0,0,76,0
205,0,1,0,0,0,44,0
206,0,1,10371,0,0,65,0
207,0,1,0,0,0,58,0
208,0,1,0,0,0,49,0
209,0,1,0,0,0,56,0
210,0,1,0,0,0,39,0
211,0,1,0,0,0,45,0
212,0,1,0,0,0,26,0
213,0,1,0,0,0,29,0
214,0,1,0,0,0,33,0
215,0,1,0,0,0,30,0
216,0,1,0,0,0,29,0
217,0,1,10270,0,0,32,0
218,0,1,0,0,0,16,0
219,0,1,0,0,0,21,0
220,0,1,0,0,0,15,0
221,0,1,0,0,0,36,0
222,0,1,0,0,0,20,0
223,0,1,0,0,0,11,0
224,0,1,0,0,0,10,0
225,0,1,0,0,0,12,0
226,0,1,0,0,0,15,0
227,0,1,10010,0,0,15,0
228,0,1,0,0,0,21,0
229,0,1,0,0,0,7,0
230,0,1,0,0,0,12,0
231,0,1,0,0,0,3,0
232,0,1,0,0,0,0,0
233,0,1,0,0,0,0,0
234,0,1,0,0,0,0,0
235,0,1,0,0,0,0,0
236,0,1,0,0,0,0,0
237,0,1,8945,0,0,0,0
238,0,1,0,0,0,0,0
239,0,1,0,0,0,0,0
240,0,1,0,0,0,0,0
241,0,1,0,0,0,0,0
242,0,1,0,0,0,0,0
243,0,1,5954,0,0,0,0
244,0,1,0,0,0,0,0
245,0,1,0,0,0,0,0
246,0,1,3110,0,0,0,0
247,0,1,0,0,0,0,0
248,0,1,1648,0,0,0,0
249,0,1,1116,0,0,0,0
250,0,1,957,0,0,0,0
251,0,1,644,0,0,0,0
252,0,1,1345,0,0,0,0
253,0,1,849,0,0,0,0
254,0,1,785,0,0,0,0
255,0,1,1197,0,0,0,0
