IntensityLevel,InputHistogram,InputCDF,GlobalEqualizedHistogram,CLAHE_4x4_clip_0_01_Histogram,CLAHE_8x8_clip_0_01_Histogram,CLAHE_8x8_clip_0_03_Histogram,CLAHE_16x16_clip_0_01_Histogram
55,151,0.998829166666667,0,2082,2086,2772,2441
56,88,0.999195833333333,0,2464,2135,2492,2387
57,67,0.999475,0,2197,2257,2053,2380
58,50,0.999683333333333,0,2110,2066,2110,2256
59,36,0.999833333333333,0,2231,1909,2214,2388
60,8,0.999866666666667,0,2100,2060,2239,2147
61,16,0.999933333333333,0,1962,1812,2337,2086
62,8,0.999966666666667,0,1824,1719,2333,1928
63,1,0.999970833333333,12199,2182,1680,2460,1874
64,0,0.999970833333333,0,1869,1741,2401,1777
65,1,0.999975,0,2128,1569,2319,1689
66,1,0.999979166666667,0,1830,1568,2130,1619
67,2,0.9999875,0,1906,1375,2071,1592
68,1,0.999991666666667,0,1618,1561,2320,1645
69,1,0.999995833333333,0,1718,1410,2284,1517
70,0,0.999995833333333,0,1744,1501,2195,1459
71,1,1,0,1562,1572,2066,1419
72,0,1,0,1697,1494,2252,1363
73,0,1,0,1401,1604,2112,1360
74,0,1,0,1441,1565,2019,1276
75,0,1,0,1360,1776,1834,1234
76,0,1,0,1250,1584,1969,1316
77,0,1,0,1208,1711,2029,1209
78,0,1,13990,1432,1815,1872,1175
79,0,1,0,1289,1748,1813,1158
80,0,1,0,1229,1585,1830,1160
81,0,1,0,1276,1769,1838,1072
82,0,1,0,1347,1859,1735,1066
83,0,1,0,1459,1551,1597,1125
84,0,1,0,1206,1605,1573,985
85,0,1,0,1120,1858,1810,1089
86,0,1,0,1604,1511,1748,967
87,0,1,0,1160,1507,1671,976
88,0,1,0,1095,1542,1584,917
89,0,1,0,1242,1577,1515,839
90,0,1,0,1477,1421,1578,828
91,0,1,0,1086,1311,1454,796
92,0,1,0,1086,1474,1327,864
93,0,1,0,1259,1359,1321,824
94,0,1,14424,1021,1204,1505,827
95,0,1,0,1069,1288,1473,740
96,0,1,0,1026,1397,1344,717
97,0,1,0,1161,1252,1325,768
98,0,1,0,1086,1165,1329,725
99,0,1,0,1051,1278,1184,701
100,0,1,0,1166,1226,1211,777
101,0,1,0,1072,1146,1133,771
102,0,1,0,1114,1102,1336,749
103,0,1,0,1044,1101,1368,756
104,0,1,0,1235,1010,1159,763
105,0,1,0,1196,962,1207,808
106,0,1,0,1227,922,1259,705
107,0,1,0,1414,777,1243,777
108,0,1,0,1252,627,1228,753
109,0,1,14284,1382,617,1131,638
110,0,1,0,1282,565,1149,608
111,0,1,0,1528,463,1105,611
112,0,1,0,1422,439,1138,516
113,0,1,0,1342,402,1203,450
114,0,1,0,1531,356,1167,358
115,0,1,0,1319,312,1086,387
116,0,1,0,1351,285,1123,291
117,0,1,0,1136,217,1176,253
118,0,1,0,1226,196,1052,202
119,0,1,0,1160,202,1036,162
120,0,1,0,945,146,1007,149
121,0,1,0,882,172,1091,126
122,0,1,12480,991,136,1232,113
123,0,1,0,840,112,1124,89
124,0,1,0,577,158,1189,84
125,0,1,0,759,101,1123,79
126,0,1,0,629,123,1021,54
127,0,1,0,470,107,988,62
128,0,1,0,512,106,1058,53
129,0,1,0,491,88,1033,42
130,0,1,0,344,87,1076,42
131,0,1,0,447,68,1202,32
132,0,1,0,269,76,1120,33
133,0,1,10179,277,61,1019,22
134,0,1,0,260,46,1015,22
135,0,1,0,235,31,1003,22
136,0,1,0,196,33,935,23
137,0,1,0,145,41,1009,20
138,0,1,0,267,29,995,11
139,0,1,0,136,18,1150,16
140,0,1,0,155,14,1023,8
141,0,1,7862,205,15,1084,2
142,0,1,0,175,15,970,3
143,0,1,0,148,6,964,3
144,0,1,0,156,8,953,9
145,0,1,0,129,0,899,3
146,0,1,0,158,1,889,3
147,0,1,0,111,0,862,0
148,0,1,0,111,0,939,0
149,0,1,6756,94,0,894,0
150,0,1,0,97,0,948,0
151,0,1,0,82,0,903,0
152,0,1,0,83,0,889,0
153,0,1,0,57,0,838,0
154,0,1,0,63,0,812,0
155,0,1,0,41,0,761,0
156,0,1,6520,68,0,691,0
157,0,1,0,38,0,753,0
158,0,1,0,42,0,851,0
159,0,1,0,36,0,963,0
160,0,1,0,29,0,756,0
161,0,1,0,23,0,716,0
162,0,1,0,11,0,645,0
163,0,1,6660,4,0,665,0
164,0,1,0,4,0,699,0
165,0,1,0,2,0,660,0
166,0,1,0,3,0,609,0
167,0,1,0,0,0,582,0
168,0,1,0,1,0,567,0
169,0,1,0,2,0,580,0
170,0,1,7162,0,0,563,0
171,0,1,0,0,0,554,0
172,0,1,0,0,0,572,0
173,0,1,0,0,0,496,0
174,0,1,0,0,0,504,0
175,0,1,0,0,0,485,0
176,0,1,0,0,0,464,0
177,0,1,0,0,0,454,0
178,0,1,6962,0,0,472,0
179,0,1,0,0,0,491,0
180,0,1,0,0,0,421,0
181,0,1,0,0,0,391,0
182,0,1,0,0,0,355,0
183,0,1,0,0,0,423,0
184,0,1,0,0,0,342,0
185,0,1,6655,0,0,371,0
186,0,1,0,0,0,356,0
187,0,1,0,0,0,304,0
188,0,1,0,0,0,262,0
189,0,1,0,0,0,268,0
190,0,1,0,0,0,257,0
191,0,1,6034,0,0,240,0
192,0,1,0,0,0,213,0
193,0,1,0,0,0,219,0
194,0,1,0,0,0,208,0
195,0,1,0,0,0,170,0
196,0,1,0,0,0,160,0
197,0,1,5406,0,0,145,0
198,0,1,0,0,0,130,0
199,0,1,0,0,0,137,0
200,0,1,0,0,0,83,0
201,0,1,0,0,0,73,0
202,0,1,4853,0,0,58,0
203,0,1,0,0,0,57,0
204,0,1,0,0,0,91,0
205,0,1,0,0,0,23,0
206,0,1,0,0,0,32,0
207,0,1,4245,0,0,36,0
208,0,1,0,0,0,79,0
209,0,1,0,0,0,24,0
210,0,1,0,0,0,49,0
211,0,1,3778,0,0,8,0
212,0,1,0,0,0,10,0
213,0,1,0,0,0,51,0
214,0,1,3328,0,0,12,0
215,0,1,0,0,0,26,0
216,0,1,0,0,0,19,0
217,0,1,0,0,0,8,0
218,0,1,3289,0,0,3,0
219,0,1,0,0,0,5,0
220,0,1,0,0,0,2,0
221,0,1,3149,0,0,6,0
222,0,1,0,0,0,3,0
223,0,1,0,0,0,2,0
224,0,1,3091,0,0,2,0
225,0,1,0,0,0,4,0
226,0,1,0,0,0,1,0
227,0,1,0,0,0,0,0
228,0,1,3505,0,0,0,0
229,0,1,0,0,0,0,0
230,0,1,0,0,0,0,0
231,0,1,0,0,0,0,0
232,0,1,3442,0,0,0,0
233,0,1,0,0,0,0,0
234,0,1,0,0,0,0,0
235,0,1,3350,0,0,0,0
236,0,1,0,0,0,0,0
237,0,1,0,0,0,0,0
238,0,1,0,0,0,0,0
239,0,1,3104,0,0,0,0
240,0,1,0,0,0,0,0
241,0,1,0,0,0,0,0
242,0,1,2709,0,0,0,0
243,0,1,0,0,0,0,0
244,0,1,2196,0,0,0,0
245,0,1,0,0,0,0,0
246,0,1,1992,0,0,0,0
247,0,1,0,0,0,0,0
248,0,1,1683,0,0,0,0
249,0,1,1332,0,0,0,0
250,0,1,1035,0,0,0,0
251,0,1,800,0,0,0,0
252,0,1,716,0,0,0,0
253,0,1,1007,0,0,0,0
254,0,1,1108,0,0,0,0
255,0,1,1150,0,0,0,0
