IntensityLevel,InputHistogram,InputCDF,GlobalEqualizedHistogram,CLAHE_4x4_clip_0_01_Histogram,CLAHE_8x8_clip_0_01_Histogram,CLAHE_8x8_clip_0_03_Histogram,CLAHE_16x16_clip_0_01_Histogram
99,0,0.999995833333333,0,1,1,1528,0
100,0,0.999995833333333,0,0,1,1297,1
101,0,0.999995833333333,0,0,1,1213,0
102,0,0.999995833333333,0,2,0,1278,2
103,0,0.999995833333333,0,1,1,1361,1
104,0,0.999995833333333,0,1,1,1452,2
105,0,0.999995833333333,0,1,1,1376,0
106,0,0.999995833333333,14433,2,2,1319,0
107,0,0.999995833333333,0,1,0,1236,0
108,0,0.999995833333333,0,0,2,989,0
109,0,0.999995833333333,0,0,1,882,0
110,0,0.999995833333333,0,0,1,896,0
111,0,0.999995833333333,0,0,0,1032,0
112,0,0.999995833333333,0,0,0,934,0
113,0,0.999995833333333,0,0,0,1035,0
114,0,0.999995833333333,0,0,0,860,0
115,0,0.999995833333333,0,0,0,958,0
116,0,0.999995833333333,0,0,0,848,0
117,0,0.999995833333333,0,0,0,610,0
118,0,0.999995833333333,0,0,0,563,0
119,0,0.999995833333333,0,0,0,631,0
120,0,0.999995833333333,0,0,0,691,0
121,0,0.999995833333333,0,0,0,642,0
122,0,0.999995833333333,0,0,0,646,0
123,0,0.999995833333333,15968,0,0,558,0
124,0,0.999995833333333,0,0,0,563,0
125,0,0.999995833333333,0,0,0,380,0
126,0,0.999995833333333,0,0,0,409,0
127,0,0.999995833333333,0,0,0,454,0
128,0,0.999995833333333,0,0,0,381,0
129,0,0.999995833333333,0,0,0,389,0
130,0,0.999995833333333,0,0,0,376,0
131,0,0.999995833333333,0,0,0,329,0
132,0,0.999995833333333,0,0,0,260,0
133,1,1,0,0,0,240,0
134,0,1,0,0,0,209,0
135,0,1,0,0,0,190,0
136,0,1,0,0,0,191,0
137,0,1,0,0,0,137,0
138,0,1,0,0,0,268,0
139,0,1,0,0,0,151,0
140,0,1,0,0,0,122,0
141,0,1,16613,0,0,84,0
142,0,1,0,0,0,93,0
143,0,1,0,0,0,117,0
144,0,1,0,0,0,94,0
145,0,1,0,0,0,109,0
146,0,1,0,0,0,112,0
147,0,1,0,0,0,68,0
148,0,1,0,0,0,51,0
149,0,1,0,0,0,42,0
150,0,1,0,0,0,71,0
151,0,1,0,0,0,55,0
152,0,1,0,0,0,51,0
153,0,1,0,0,0,28,0
154,0,1,0,0,0,29,0
155,0,1,0,0,0,20,0
156,0,1,0,0,0,20,0
157,0,1,0,0,0,22,0
158,0,1,0,0,0,18,0
159,0,1,16935,0,0,17,0
160,0,1,0,0,0,12,0
161,0,1,0,0,0,16,0
162,0,1,0,1,0,14,0
163,0,1,0,0,0,20,1
164,0,1,0,0,0,22,0
165,0,1,0,0,1,24,0
166,0,1,0,0,0,26,0
167,0,1,0,0,0,27,0
168,0,1,0,0,0,12,0
169,0,1,0,0,0,11,0
170,0,1,0,0,0,10,0
171,0,1,0,0,0,14,0
172,0,1,0,0,0,8,0
173,0,1,0,0,0,17,0
174,0,1,0,0,0,20,0
175,0,1,0,0,0,13,0
176,0,1,0,0,0,12,0
177,0,1,16661,0,0,9,0
178,0,1,0,0,0,14,0
179,0,1,0,0,0,6,0
180,0,1,0,0,0,5,0
181,0,1,0,0,0,5,0
182,0,1,0,0,0,4,0
183,0,1,0,0,0,0,0
184,0,1,0,0,0,1,0
185,0,1,0,0,0,0,0
186,0,1,0,0,0,0,0
187,0,1,0,0,0,0,0
188,0,1,0,0,0,0,0
189,0,1,0,0,0,0,0
190,0,1,0,0,0,0,0
191,0,1,0,0,0,0,0
192,0,1,0,0,0,0,0
193,0,1,0,0,0,0,0
194,0,1,0,0,0,0,0
195,0,1,16672,0,0,0,0
196,0,1,0,0,0,0,0
197,0,1,0,0,0,0,0
198,0,1,0,0,0,0,0
199,0,1,0,0,0,0,0
200,0,1,0,0,0,0,0
201,0,1,0,0,0,0,0
202,0,1,0,0,0,0,0
203,0,1,0,0,0,0,0
204,0,1,0,0,0,0,0
205,0,1,0,0,0,0,0
206,0,1,0,0,0,0,0
207,0,1,0,0,0,0,0
208,0,1,0,0,0,0,0
209,0,1,0,0,0,1,0
210,0,1,0,0,0,0,0
211,0,1,0,0,0,0,0
212,0,1,15957,0,0,0,0
213,0,1,0,0,0,0,0
214,0,1,0,0,0,0,0
215,0,1,0,0,0,0,0
216,0,1,0,0,0,0,0
217,0,1,0,0,0,0,0
218,0,1,0,0,0,0,0
219,0,1,0,0,0,0,0
220,0,1,0,0,0,0,0
221,0,1,0,0,0,0,0
222,0,1,0,0,0,0,0
223,0,1,0,0,0,0,0
224,0,1,0,0,0,0,0
225,0,1,0,0,0,0,0
226,0,1,0,0,0,0,0
227,0,1,14319,0,0,0,0
228,0,1,0,0,0,0,0
229,0,1,0,0,0,0,0
230,0,1,0,0,0,0,0
231,0,1,0,0,0,0,0
232,0,1,0,0,0,0,0
233,0,1,0,0,0,0,0
234,0,1,0,0,0,0,0
235,0,1,0,0,0,0,0
236,0,1,0,0,0,0,0
237,0,1,0,0,0,0,0
238,0,1,10587,0,0,0,0
239,0,1,0,0,0,0,0
240,0,1,0,0,0,0,0
241,0,1,0,0,0,0,0
242,0,1,0,0,0,0,0
243,0,1,0,0,0,0,0
244,0,1,0,0,0,0,0
245,0,1,6250,0,0,0,0
246,0,1,0,0,0,0,0
247,0,1,0,0,0,0,0
248,0,1,3243,0,0,0,0
249,0,1,0,0,0,0,0
250,0,1,1902,0,0,0,0
251,0,1,0,0,0,0,0
252,0,1,1350,0,0,0,0
253,0,1,1065,0,0,0,0
254,0,1,796,0,0,0,0
255,0,1,1484,0,0,0,0
