IntensityLevel,InputHistogram,InputCDF,GlobalEqualizedHistogram,CLAHE_4x4_clip_0_01_Histogram,CLAHE_8x8_clip_0_01_Histogram,CLAHE_8x8_clip_0_03_Histogram,CLAHE_16x16_clip_0_01_Histogram
169,0,1,0,0,0,203,0
170,0,1,12761,0,0,223,0
171,0,1,0,0,0,212,0
172,0,1,0,0,0,209,0
173,0,1,0,0,0,183,0
174,0,1,0,0,0,155,0
175,0,1,0,0,0,161,0
176,0,1,0,0,0,176,0
177,0,1,0,0,0,144,0
178,0,1,0,0,0,167,0
179,0,1,0,0,0,166,0
180,0,1,0,0,0,138,0
181,0,1,0,0,0,131,0
182,0,1,11179,0,0,117,0
183,0,1,0,0,0,84,0
184,0,1,0,0,0,113,0
185,0,1,0,0,0,110,0
186,0,1,0,0,0,98,0
187,0,1,0,0,0,113,0
188,0,1,0,0,0,80,0
189,0,1,0,0,0,80,0
190,0,1,0,0,0,69,0
191,0,1,0,0,0,63,0
192,0,1,0,0,0,75,0
193,0,1,9844,0,0,71,0
194,0,1,0,0,0,46,0
195,0,1,0,0,0,62,0
196,0,1,0,0,0,60,0
197,0,1,0,0,0,53,0
198,0,1,0,0,0,45,0
199,0,1,0,0,0,34,0
200,0,1,0,0,0,38,0
201,0,1,0,0,0,31,0
202,0,1,8588,0,0,33,0
203,0,1,0,0,0,39,0
204,0,1,0,0,0,25,0
205,0,1,0,0,0,22,0
206,0,1,0,0,0,25,0
207,0,1,0,0,0,24,0
208,0,1,0,0,0,19,0
209,0,1,0,0,0,16,0
210,0,1,7357,0,0,9,0
211,0,1,0,0,0,15,0
212,0,1,0,0,0,15,0
213,0,1,0,0,0,13,0
214,0,1,0,0,0,11,0
215,0,1,5497,0,0,5,0
216,0,1,0,0,0,6,0
217,0,1,0,0,0,5,0
218,0,1,0,0,0,8,0
219,0,1,0,0,0,4,0
220,0,1,3941,0,0,0,0
221,0,1,0,0,0,1,0
222,0,1,0,0,0,1,0
223,0,1,3428,0,0,0,0
224,0,1,0,0,0,0,0
225,0,1,0,0,0,0,0
226,0,1,0,0,0,0,0
227,0,1,3706,0,0,0,0
228,0,1,0,0,0,0,0
229,0,1,0,0,0,0,0
230,0,1,0,0,0,0,0
231,0,1,3618,0,0,0,0
232,0,1,0,0,0,0,0
233,0,1,0,0,0,0,0
234,0,1,0,0,0,0,0
235,0,1,3282,0,0,0,0
236,0,1,0,0,0,0,0
237,0,1,0,0,0,0,0
238,0,1,3281,0,0,0,0
239,0,1,0,0,0,0,0
240,0,1,0,0,0,0,0
241,0,1,0,0,0,0,0
242,0,1,3990,0,0,0,0
243,0,1,0,0,0,0,0
244,0,1,0,0,0,0,0
245,0,1,0,0,0,0,0
246,0,1,0,0,0,0,0
247,0,1,4096,0,0,0,0
248,0,1,0,0,0,0,0
249,0,1,0,0,0,0,0
250,0,1,0,0,0,0,0
251,0,1,3669,0,0,0,0
252,0,1,0,0,0,0,0
253,0,1,2427,0,0,0,0
254,0,1,0,0,0,0,0
255,0,1,2124,0,0,0,0
