IntensityLevel,InputHistogram,InputCDF,GlobalEqualizedHistogram,CLAHE_4x4_clip_0_01_Histogram,CLAHE_8x8_clip_0_01_Histogram,CLAHE_8x8_clip_0_03_Histogram,CLAHE_16x16_clip_0_01_Histogram
84,8,0.9968375,0,602,576,2249,528
85,5,0.996858333333333,0,970,638,2306,488
86,6,0.996883333333333,0,482,556,2204,568
87,5,0.996904166666667,0,496,566,2156,502
88,7,0.996933333333333,0,901,537,1988,538
89,6,0.996958333333333,0,501,498,2014,499
90,10,0.997,0,581,606,2001,454
91,10,0.997041666666667,0,548,500,1809,447
92,8,0.997075,0,538,553,1857,464
93,5,0.997095833333333,0,518,498,2061,440
94,2,0.997104166666667,0,572,573,1853,407
95,6,0.997129166666667,0,587,501,1917,416
96,4,0.997145833333333,0,439,483,1766,457
97,8,0.997179166666667,16712,580,456,1590,364
98,6,0.997204166666667,0,563,471,1864,344
99,3,0.997216666666667,0,363,428,1518,301
100,3,0.997229166666667,0,573,400,1615,318
101,6,0.997254166666667,0,512,379,1563,286
102,7,0.997283333333333,0,377,325,1703,259
103,3,0.997295833333333,0,528,298,1489,259
104,9,0.997333333333333,0,422,295,1540,213
105,1,0.9973375,0,475,297,1399,207
106,4,0.997354166666667,0,361,181,1406,176
107,1,0.997358333333333,0,330,218,1531,152
108,5,0.997379166666667,0,342,180,1316,132
109,2,0.9973875,0,384,126,1354,127
110,3,0.9974,0,339,135,1245,124
111,4,0.997416666666667,0,272,143,1227,123
112,2,0.997425,0,279,85,1229,94
113,6,0.99745,0,219,82,1299,73
114,2,0.997458333333333,0,166,114,1129,83
115,5,0.997479166666667,16818,146,85,1180,76
116,2,0.9974875,0,95,62,1142,50
117,5,0.997508333333333,0,84,73,1098,53
118,8,0.997541666666667,0,68,66,1152,47
119,7,0.997570833333333,0,36,57,1050,40
120,3,0.997583333333333,0,44,41,1048,42
121,5,0.997604166666667,0,43,35,1028,33
122,1,0.997608333333333,0,31,40,962,44
123,1,0.9976125,0,17,24,911,29
124,3,0.997625,0,17,28,887,26
125,4,0.997641666666667,0,16,28,966,22
126,1,0.997645833333333,0,15,22,920,25
127,7,0.997675,0,21,24,887,22
128,5,0.997695833333333,0,12,10,903,19
129,5,0.997716666666667,0,8,13,843,14
130,7,0.997745833333333,0,18,10,864,16
131,4,0.9977625,0,14,13,829,14
132,3,0.997775,0,12,8,763,11
133,2,0.997783333333333,16406,12,8,757,14
134,3,0.997795833333333,0,12,10,735,17
135,6,0.997820833333333,0,12,10,753,7
136,4,0.9978375,0,8,6,731,3
137,7,0.997866666666667,0,10,8,724,12
138,1,0.997870833333333,0,3,9,696,6
139,6,0.997895833333333,0,7,7,687,11
140,4,0.9979125,0,7,3,662,11
141,6,0.9979375,0,4,9,675,9
142,3,0.99795,0,8,5,630,4
143,2,0.997958333333333,0,4,6,597,3
144,1,0.9979625,0,7,8,603,11
145,5,0.997983333333333,0,11,6,650,6
146,5,0.998004166666667,0,7,6,583,8
147,4,0.998020833333333,0,7,4,564,5
148,4,0.9980375,14913,7,10,564,4
149,1,0.998041666666667,0,7,6,530,7
150,3,0.998054166666667,0,4,5,513,7
151,1,0.998058333333333,0,9,5,511,8
152,2,0.998066666666667,0,3,7,632,6
153,2,0.998075,0,7,2,497,8
154,4,0.998091666666667,0,2,6,467,7
155,3,0.998104166666667,0,4,5,447,4
156,1,0.998108333333333,0,3,9,430,8
157,2,0.998116666666667,0,8,5,446,8
158,4,0.998133333333333,0,6,5,397,4
159,0,0.998133333333333,0,10,4,416,3
160,2,0.998141666666667,0,4,5,412,5
161,2,0.99815,0,9,6,368,6
162,3,0.9981625,0,5,5,351,6
163,6,0.9981875,13407,7,7,448,3
164,2,0.998195833333333,0,11,8,431,7
165,3,0.998208333333333,0,4,5,405,6
166,0,0.998208333333333,0,5,7,401,5
167,0,0.998208333333333,0,8,7,349,8
168,2,0.998216666666667,0,5,5,312,6
169,4,0.998233333333333,0,5,4,351,4
170,5,0.998254166666667,0,4,8,363,4
171,4,0.998270833333333,0,6,7,406,7
172,2,0.998279166666667,0,6,6,347,6
173,1,0.998283333333333,0,5,5,370,5
174,3,0.998295833333333,0,5,5,431,3
175,5,0.998316666666667,11450,2,5,346,3
176,2,0.998325,0,1,3,370,7
177,3,0.9983375,0,3,2,335,8
178,2,0.998345833333333,0,6,2,280,5
179,3,0.998358333333333,0,2,4,301,3
180,3,0.998370833333333,0,3,3,303,6
181,2,0.998379166666667,0,9,6,289,4
182,0,0.998379166666667,0,6,5,307,6
183,4,0.998395833333333,0,3,6,241,4
184,1,0.9984,0,6,4,245,5
185,0,0.9984,0,2,4,227,3
186,2,0.998408333333333,10047,3,2,220,4
187,3,0.998420833333333,0,3,2,172,3
188,0,0.998420833333333,0,1,4,181,5
189,1,0.998425,0,4,4,209,6
190,1,0.998429166666667,0,0,2,198,5
191,2,0.9984375,0,3,6,174,2
192,3,0.99845,0,5,5,171,5
193,3,0.9984625,0,2,3,118,8
194,3,0.998475,0,4,3,125,6
195,5,0.998495833333333,0,1,2,123,3
196,3,0.998508333333333,9617,5,5,108,5
197,0,0.998508333333333,0,4,7,134,2
198,1,0.9985125,0,9,2,104,2
199,2,0.998520833333333,0,2,3,95,7
200,2,0.998529166666667,0,2,1,63,2
201,4,0.998545833333333,0,2,4,60,4
202,3,0.998558333333333,0,1,7,64,3
203,0,0.998558333333333,0,3,0,51,5
204,3,0.998570833333333,0,5,2,61,7
205,3,0.998583333333333,0,2,3,63,6
206,2,0.998591666666667,9638,2,2,63,2
207,3,0.998604166666667,0,3,1,60,1
208,1,0.998608333333333,0,6,1,45,3
209,0,0.998608333333333,0,7,5,30,4
210,2,0.998616666666667,0,0,3,38,1
211,2,0.998625,0,1,6,39,3
212,0,0.998625,0,2,4,36,1
213,5,0.998645833333333,0,7,3,44,1
214,1,0.99865,0,2,2,40,4
215,5,0.998670833333333,0,1,1,24,4
216,2,0.998679166666667,9154,4,8,40,1
217,3,0.998691666666667,0,4,3,28,5
218,3,0.998704166666667,0,3,2,26,1
219,5,0.998725,0,3,3,31,0
220,3,0.9987375,0,0,3,23,4
221,3,0.99875,0,3,2,17,6
222,1,0.998754166666667,0,2,1,36,2
223,2,0.9987625,0,3,4,33,3
224,2,0.998770833333333,7500,1,4,23,10
225,6,0.998795833333333,0,5,1,23,7
226,3,0.998808333333333,0,0,6,23,3
227,1,0.9988125,0,7,2,18,4
228,1,0.998816666666667,0,9,6,18,4
229,4,0.998833333333333,0,2,6,11,2
230,3,0.998845833333333,5400,3,5,10,6
231,7,0.998875,0,7,4,7,5
232,0,0.998875,0,3,3,8,6
233,5,0.998895833333333,0,2,3,6,1
234,4,0.9989125,3848,4,5,6,6
235,3,0.998925,0,6,4,4,4
236,4,0.998941666666667,0,3,4,9,2
237,5,0.9989625,2519,3,3,11,7
238,2,0.998970833333333,0,5,9,4,4
239,3,0.998983333333333,2288,8,4,6,6
240,3,0.998995833333333,0,6,8,9,4
241,3,0.999008333333333,2346,5,7,7,7
242,5,0.999029166666667,0,5,3,9,4
243,7,0.999058333333333,0,5,4,7,7
244,4,0.999075,2103,6,7,9,5
245,4,0.999091666666667,1661,5,2,13,8
246,4,0.999108333333333,0,2,7,11,7
247,2,0.999116666666667,1419,7,5,13,9
248,8,0.99915,1247,5,8,6,6
249,6,0.999175,0,7,8,9,11
250,5,0.999195833333333,1169,11,9,10,8
251,6,0.999220833333333,1204,6,5,14,10
252,4,0.9992375,1002,7,8,12,10
253,8,0.999270833333333,1433,6,9,8,2
254,6,0.999295833333333,991,10,2,8,1
255,169,1,948,170,170,171,169
