IntensityLevel,InputHistogram,InputCDF,GlobalEqualizedHistogram,CLAHE_4x4_clip_0_01_Histogram,CLAHE_8x8_clip_0_01_Histogram,CLAHE_8x8_clip_0_03_Histogram,CLAHE_16x16_clip_0_01_Histogram
78,0,1,0,902,933,2242,279
79,0,1,0,1087,667,1172,269
80,0,1,0,1125,567,1276,212
81,0,1,0,991,722,1229,208
82,0,1,0,1026,738,1350,208
83,0,1,0,859,522,1558,189
84,0,1,14589,923,547,1584,198
85,0,1,0,997,664,1694,175
86,0,1,0,753,473,2597,167
87,0,1,0,1098,437,1058,183
88,0,1,0,735,419,1383,179
89,0,1,0,786,455,1267,189
90,0,1,0,1159,352,1288,172
91,0,1,0,644,342,1443,169
92,0,1,0,1064,348,1546,195
93,0,1,0,811,220,1509,193
94,0,1,0,593,253,1575,176
95,0,1,0,1006,279,2583,154
96,0,1,11788,569,244,1218,194
97,0,1,0,662,261,1252,170
98,0,1,0,707,282,1279,148
99,0,1,0,640,217,1259,128
100,0,1,0,623,203,1361,138
101,0,1,0,612,257,1297,136
102,0,1,0,599,251,1344,102
103,0,1,0,470,229,1369,99
104,0,1,0,438,247,1951,94
105,0,1,0,402,233,1292,80
106,0,1,0,340,176,1156,81
107,0,1,0,232,193,1089,58
108,0,1,0,144,136,1002,52
109,0,1,0,152,148,1304,45
110,0,1,13155,117,153,1221,37
111,0,1,0,57,99,1248,38
112,0,1,0,38,98,1738,27
113,0,1,0,41,116,1046,21
114,0,1,0,36,98,1105,22
115,0,1,0,12,61,1051,24
116,0,1,0,4,49,1032,18
117,0,1,0,0,41,1191,11
118,0,1,0,0,45,1435,6
119,0,1,0,0,18,1026,9
120,0,1,0,0,36,968,2
121,0,1,0,0,14,956,3
122,0,1,0,0,7,984,1
123,0,1,12128,0,4,977,3
124,0,1,0,0,0,928,1
125,0,1,0,0,0,856,2
126,0,1,0,0,0,895,0
127,0,1,0,0,0,861,0
128,0,1,0,0,0,815,0
129,0,1,0,0,0,860,0
130,0,1,0,0,0,778,0
131,0,1,0,0,0,844,0
132,0,1,0,0,0,717,0
133,0,1,0,0,0,671,0
134,0,1,0,0,0,663,0
135,0,1,10702,0,0,641,0
136,0,1,0,0,0,578,0
137,0,1,0,0,0,537,0
138,0,1,0,0,0,557,0
139,0,1,0,0,0,573,0
140,0,1,0,0,0,505,0
141,0,1,0,0,0,442,0
142,0,1,0,0,0,420,0
143,0,1,0,0,0,332,0
144,0,1,0,0,0,380,0
145,0,1,9637,0,0,341,0
146,0,1,0,0,0,399,0
147,0,1,0,0,0,415,0
148,0,1,0,0,0,360,0
149,0,1,0,0,0,310,0
150,0,1,0,0,0,272,0
151,0,1,0,0,0,225,0
152,0,1,0,0,0,265,0
153,0,1,0,0,0,240,0
154,0,1,0,0,0,265,0
155,0,1,0,0,0,354,0
156,0,1,10178,0,0,371,0
157,0,1,0,0,0,238,0
158,0,1,0,0,0,202,0
159,0,1,0,0,0,227,0
160,0,1,0,0,0,198,0
161,0,1,0,0,0,213,0
162,0,1,0,0,0,221,0
163,0,1,0,0,0,305,0
164,0,1,0,0,0,219,0
165,0,1,0,0,0,187,0
166,0,1,9482,0,0,162,0
167,0,1,0,0,0,176,0
168,0,1,0,0,0,154,0
169,0,1,0,0,0,173,0
170,0,1,0,0,0,163,0
171,0,1,0,0,0,177,0
172,0,1,0,0,0,148,0
173,0,1,0,0,0,128,0
174,0,1,8058,0,0,133,0
175,0,1,0,0,0,129,0
176,0,1,0,0,0,110,0
177,0,1,0,0,0,107,0
178,0,1,0,0,0,106,0
179,0,1,0,0,0,117,0
180,0,1,0,0,0,103,0
181,0,1,6648,0,0,94,0
182,0,1,0,0,0,74,0
183,0,1,0,0,0,90,0
184,0,1,0,0,0,118,0
185,0,1,0,0,0,142,0
186,0,1,0,0,0,74,0
187,0,1,5367,0,0,45,0
188,0,1,0,0,0,66,0
189,0,1,0,0,0,46,0
190,0,1,0,0,0,69,0
191,0,1,0,0,0,86,0
192,0,1,0,0,0,104,0
193,0,1,5179,0,0,57,0
194,0,1,0,0,0,42,0
195,0,1,0,0,0,37,0
196,0,1,0,0,0,49,0
197,0,1,0,0,0,65,0
198,0,1,4839,0,0,52,0
199,0,1,0,0,0,54,0
200,0,1,0,0,0,63,0
201,0,1,0,0,0,37,0
202,0,1,4155,0,0,22,0
203,0,1,0,0,0,19,0
204,0,1,0,0,0,18,0
205,0,1,0,0,0,17,0
206,0,1,3506,0,0,17,0
207,0,1,0,0,0,9,0
208,0,1,0,0,0,10,0
209,0,1,0,0,0,5,0
210,0,1,4116,0,0,2,0
211,0,1,0,0,0,0,0
212,0,1,0,0,0,0,0
213,0,1,0,0,0,0,0
214,0,1,0,0,0,0,0
215,0,1,4064,0,0,0,0
216,0,1,0,0,0,0,0
217,0,1,0,0,0,0,0
218,0,1,0,0,0,0,0
219,0,1,4018,0,0,0,0
220,0,1,0,0,0,0,0
221,0,1,0,0,0,0,0
222,0,1,0,0,0,0,0
223,0,1,3718,0,0,0,0
224,0,1,0,0,0,0,0
225,0,1,0,0,0,0,0
226,0,1,0,0,0,0,0
227,0,1,3962,0,0,0,0
228,0,1,0,0,0,0,0
229,0,1,0,0,0,0,0
230,0,1,0,0,0,0,0
231,0,1,3819,0,0,0,0
232,0,1,0,0,0,0,0
233,0,1,0,0,0,0,0
234,0,1,0,0,0,0,0
235,0,1,3185,0,0,0,0
236,0,1,0,0,0,0,0
237,0,1,0,0,0,0,0
238,0,1,2706,0,0,0,0
239,0,1,0,0,0,0,0
240,0,1,2520,0,0,0,0
241,0,1,0,0,0,0,0
242,0,1,0,0,0,0,0
243,0,1,2741,0,0,0,0
244,0,1,0,0,0,0,0
245,0,1,0,0,0,0,0
246,0,1,2788,0,0,0,0
247,0,1,0,0,0,0,0
248,0,1,0,0,0,0,0
249,0,1,2762,0,0,0,0
250,0,1,0,0,0,0,0
251,0,1,0,0,0,0,0
252,0,1,2297,0,0,0,0
253,0,1,1643,0,0,0,0
254,0,1,1049,0,0,0,0
255,0,1,975,0,0,0,0
