IntensityLevel,InputHistogram,InputCDF,GlobalEqualizedHistogram,CLAHE_4x4_clip_0_01_Histogram,CLAHE_8x8_clip_0_01_Histogram,CLAHE_8x8_clip_0_03_Histogram,CLAHE_16x16_clip_0_01_Histogram
38,258,0.995354166666667,25486,1534,1889,1572,2211
39,235,0.996333333333333,0,3856,2195,1949,2295
40,184,0.9971,0,1224,1933,2411,1940
41,124,0.997616666666667,0,1383,1942,2429,1766
42,81,0.997954166666667,0,3815,2054,3076,2057
43,49,0.998158333333333,0,1297,1965,4717,2143
44,33,0.998295833333333,0,1327,1943,2141,1564
45,28,0.9984125,0,1998,2185,1416,1909
46,26,0.998520833333333,0,3006,1907,1465,1755
47,24,0.998620833333333,0,1405,2023,1611,1725
48,21,0.998708333333333,0,1825,2171,1778,1578
49,19,0.9987875,0,2335,1840,1909,1761
50,13,0.998841666666667,0,2327,1831,2320,1734
51,13,0.998895833333333,0,1663,2244,2784,1469
52,8,0.998929166666667,0,2041,1744,1974,1599
53,12,0.998979166666667,0,2719,1558,1674,1530
54,3,0.998991666666667,0,1417,1782,1240,1418
55,14,0.99905,0,1796,1672,1275,1281
56,8,0.999083333333333,0,2313,1337,1821,1405
57,6,0.999108333333333,0,1546,1253,1775,1362
58,9,0.999145833333334,0,1617,1696,1699,1242
59,9,0.999183333333334,0,1664,1127,1616,1177
60,6,0.999208333333334,0,1825,1091,1769,1250
61,7,0.9992375,0,1399,1304,1414,1253
62,11,0.999283333333334,0,1346,1181,1140,1145
63,8,0.999316666666667,23252,1669,902,1295,1173
64,6,0.999341666666667,0,1174,990,1548,1188
65,6,0.999366666666667,0,1326,1391,1279,1283
66,4,0.999383333333334,0,1275,872,1291,1205
67,4,0.9994,0,1495,913,1376,1165
68,8,0.999433333333334,0,1357,1375,1320,1275
69,5,0.999454166666667,0,894,1145,1372,1145
70,7,0.999483333333334,0,1515,802,1183,1208
71,5,0.999504166666667,0,1125,1086,1145,1121
72,3,0.999516666666667,0,1061,1369,1158,1163
73,0,0.999516666666667,0,1006,862,1190,1069
74,1,0.999520833333334,0,1289,946,1007,1020
75,6,0.999545833333334,0,1254,1190,1162,1146
76,6,0.999570833333334,0,853,1085,1189,1007
77,2,0.999579166666667,0,1151,841,1305,1029
78,2,0.999587500000001,0,1435,1030,1298,879
79,2,0.999595833333334,0,833,1072,1048,967
80,3,0.999608333333334,0,795,792,1083,916
81,3,0.999620833333334,0,1215,818,990,828
82,1,0.999625000000001,0,1280,871,1089,794
83,4,0.999641666666667,18735,609,764,1093,764
84,3,0.999654166666667,0,963,641,1129,821
85,2,0.999662500000001,0,1199,816,1174,650
86,0,0.999662500000001,0,672,814,1155,689
87,2,0.999670833333334,0,608,561,1120,776
88,2,0.999679166666667,0,992,775,1010,724
89,1,0.999683333333334,0,815,837,985,594
90,0,0.999683333333334,0,502,645,941,628
91,1,0.999687500000001,0,676,589,1074,670
92,0,0.999687500000001,0,1013,744,1151,528
93,3,0.999700000000001,0,522,642,1132,448
94,3,0.999712500000001,0,445,550,1069,510
95,1,0.999716666666667,0,850,674,1003,496
96,1,0.999720833333334,0,699,628,958,342
97,0,0.999720833333334,0,499,489,946,384
98,1,0.999725000000001,0,479,503,906,375
99,1,0.999729166666667,15695,874,563,945,297
100,4,0.999745833333334,0,437,436,972,306
101,0,0.999745833333334,0,319,363,1026,293
102,0,0.999745833333334,0,587,400,906,272
103,1,0.999750000000001,0,494,361,819,198
104,2,0.999758333333334,0,277,267,856,210
105,1,0.999762500000001,0,411,268,823,239
106,0,0.999762500000001,0,303,251,753,195
107,0,0.999762500000001,0,341,234,782,168
108,2,0.999770833333334,0,273,201,811,163
109,1,0.999775000000001,0,323,204,887,173
110,1,0.999779166666668,0,248,177,882,122
111,0,0.999779166666668,0,224,183,742,131
112,1,0.999783333333334,0,211,144,748,133
113,1,0.999787500000001,12371,185,146,780,108
114,0,0.999787500000001,0,117,152,734,103
115,0,0.999787500000001,0,146,129,675,93
116,2,0.999795833333334,0,134,122,707,97
117,2,0.999804166666668,0,113,115,781,83
118,0,0.999804166666668,0,104,109,892,88
119,0,0.999804166666668,0,117,104,659,55
120,0,0.999804166666668,0,109,104,725,61
121,0,0.999804166666668,0,99,119,623,63
122,1,0.999808333333335,0,93,81,659,41
123,0,0.999808333333335,9736,80,71,660,42
124,0,0.999808333333335,0,71,92,620,42
125,0,0.999808333333335,0,78,69,653,39
126,2,0.999816666666668,0,64,56,759,23
127,0,0.999816666666668,0,69,65,739,18
128,2,0.999825000000001,0,76,73,552,25
129,0,0.999825000000001,0,61,63,638,21
130,1,0.999829166666668,0,74,43,629,25
131,1,0.999833333333335,0,65,53,598,24
132,0,0.999833333333335,8567,56,49,639,11
133,2,0.999841666666668,0,55,47,561,14
134,0,0.999841666666668,0,43,51,651,8
135,3,0.999854166666668,0,39,47,661,8
136,0,0.999854166666668,0,15,20,637,8
137,0,0.999854166666668,0,14,41,541,9
138,0,0.999854166666668,0,5,60,604,8
139,1,0.999858333333335,0,1,31,536,7
140,2,0.999866666666668,7287,3,38,543,9
141,1,0.999870833333335,0,4,34,509,5
142,0,0.999870833333335,0,1,28,517,2
143,3,0.999883333333335,0,1,18,531,9
144,0,0.999883333333335,0,4,33,556,6
145,0,0.999883333333335,0,1,21,515,4
146,0,0.999883333333335,6175,1,20,633,3
147,0,0.999883333333335,0,3,12,470,4
148,0,0.999883333333335,0,4,6,466,8
149,0,0.999883333333335,0,0,2,469,8
150,1,0.999887500000001,0,1,3,461,4
151,0,0.999887500000001,0,1,2,457,3
152,0,0.999887500000001,5758,0,2,464,3
153,1,0.999891666666668,0,1,4,510,3
154,0,0.999891666666668,0,1,2,448,3
155,0,0.999891666666668,0,1,1,509,5
156,0,0.999891666666668,0,4,0,480,2
157,0,0.999891666666668,0,2,1,455,4
158,0,0.999891666666668,0,1,3,442,2
159,0,0.999891666666668,5943,2,3,443,5
160,2,0.999900000000002,0,1,0,428,3
161,0,0.999900000000002,0,2,1,471,2
162,0,0.999900000000002,0,1,1,400,0
163,0,0.999900000000002,0,0,2,402,1
164,1,0.999904166666668,0,1,1,480,2
165,0,0.999904166666668,6127,0,2,450,3
166,0,0.999904166666668,0,0,2,434,2
167,1,0.999908333333335,0,1,2,410,3
168,0,0.999908333333335,0,1,0,400,1
169,0,0.999908333333335,0,2,1,443,2
170,1,0.999912500000002,0,1,3,367,2
171,0,0.999912500000002,0,0,0,363,0
172,1,0.999916666666668,6605,1,0,362,1
173,0,0.999916666666668,0,1,2,436,1
174,0,0.999916666666668,0,2,1,373,0
175,1,0.999920833333335,0,1,0,326,2
176,0,0.999920833333335,0,1,0,355,1
177,0,0.999920833333335,0,2,2,353,1
178,1,0.999925000000002,0,0,0,330,2
179,0,0.999925000000002,0,2,1,322,1
180,0,0.999925000000002,7007,1,1,327,0
181,0,0.999925000000002,0,0,1,312,1
182,0,0.999925000000002,0,0,1,279,1
183,0,0.999925000000002,0,2,2,234,1
184,0,0.999925000000002,0,0,2,182,2
185,1,0.999929166666668,0,0,1,253,2
186,1,0.999933333333335,0,0,2,266,2
187,0,0.999933333333335,6934,1,2,238,1
188,0,0.999933333333335,0,0,0,269,0
189,0,0.999933333333335,0,1,0,284,1
190,1,0.999937500000002,0,0,3,221,0
191,0,0.999937500000002,0,0,1,187,1
192,0,0.999937500000002,0,0,1,173,0
193,1,0.999941666666669,0,0,2,209,0
194,0,0.999941666666669,6748,2,0,179,3
195,0,0.999941666666669,0,0,0,165,3
196,0,0.999941666666669,0,0,0,184,2
197,1,0.999945833333335,0,1,0,210,0
198,0,0.999945833333335,0,1,0,205,3
199,0,0.999945833333335,0,1,0,175,1
200,0,0.999945833333335,0,0,0,170,0
201,0,0.999945833333335,6322,1,0,148,2
202,0,0.999945833333335,0,1,1,135,1
203,1,0.999950000000002,0,0,2,156,0
204,0,0.999950000000002,0,0,1,152,0
205,0,0.999950000000002,0,0,2,109,0
206,0,0.999950000000002,0,0,0,122,0
207,3,0.999962500000002,5837,0,0,109,0
208,0,0.999962500000002,0,0,1,119,1
209,0,0.999962500000002,0,1,0,102,0
210,0,0.999962500000002,0,2,0,98,3
211,0,0.999962500000002,0,0,0,77,1
212,0,0.999962500000002,0,0,0,73,0
213,0,0.999962500000002,5523,1,0,65,0
214,0,0.999962500000002,0,0,2,57,1
215,0,0.999962500000002,0,1,0,55,0
216,2,0.999970833333335,0,0,1,49,0
217,2,0.999979166666669,0,0,0,42,0
218,0,0.999979166666669,5054,0,0,42,0
219,0,0.999979166666669,0,1,1,41,0
220,1,0.999983333333335,0,0,0,38,0
221,0,0.999983333333335,0,0,1,34,0
222,1,0.999987500000002,0,2,1,37,0
223,0,0.999987500000002,4097,1,0,35,1
224,1,0.999991666666669,0,0,0,30,1
225,0,0.999991666666669,0,0,2,32,1
226,0,0.999991666666669,0,0,1,41,0
227,1,0.999995833333335,3504,0,0,28,2
228,0,0.999995833333335,0,1,0,23,0
229,0,0.999995833333335,0,2,0,16,0
230,0,0.999995833333335,3292,1,0,27,0
231,0,0.999995833333335,0,1,2,28,3
232,0,0.999995833333335,0,1,1,30,0
233,1,1,0,0,2,31,0
234,0,1,3409,1,0,26,0
235,0,1,0,0,0,19,0
236,0,1,0,1,1,19,0
237,0,1,3041,0,1,17,3
238,0,1,0,0,1,26,1
239,0,1,0,0,0,27,0
240,0,1,2702,1,0,17,0
241,0,1,0,0,0,25,0
242,0,1,2314,0,0,16,2
243,0,1,0,0,1,8,1
244,0,1,0,0,0,6,0
245,0,1,2170,0,0,2,0
246,0,1,0,0,0,1,0
247,0,1,1929,0,0,1,0
248,0,1,1743,0,0,2,1
249,0,1,0,0,0,0,0
250,0,1,1371,0,0,1,0
251,0,1,971,0,0,0,0
252,0,1,1334,0,0,0,0
253,0,1,838,0,0,0,0
254,0,1,1194,0,0,0,0
255,0,1,491,0,0,0,0
