IntensityLevel,InputHistogram,InputCDF,GlobalEqualizedHistogram,CLAHE_4x4_clip_0_01_Histogram,CLAHE_8x8_clip_0_01_Histogram,CLAHE_8x8_clip_0_03_Histogram,CLAHE_16x16_clip_0_01_Histogram
123,0,1,0,4,8,782,0
124,0,1,5044,1,4,619,0
125,0,1,0,0,0,551,0
126,0,1,0,0,0,504,0
127,0,1,0,0,0,480,0
128,0,1,0,0,0,458,0
129,0,1,0,0,0,447,0
130,0,1,5226,0,0,345,0
131,0,1,0,0,0,339,0
132,0,1,0,0,0,424,0
133,0,1,0,0,0,275,0
134,0,1,0,0,0,292,0
135,0,1,0,0,0,247,0
136,0,1,5805,0,0,236,0
137,0,1,0,0,0,219,0
138,0,1,0,0,0,196,0
139,0,1,0,0,0,161,0
140,0,1,0,0,0,319,0
141,0,1,0,0,0,160,0
142,0,1,0,0,0,130,0
143,0,1,0,0,0,151,0
144,0,1,7224,0,0,162,0
145,0,1,0,0,0,117,0
146,0,1,0,0,0,114,0
147,0,1,0,0,0,101,0
148,0,1,0,0,0,130,0
149,0,1,0,0,0,211,0
150,0,1,0,0,0,100,0
151,0,1,0,0,0,89,0
152,0,1,0,0,0,81,0
153,0,1,0,0,0,111,0
154,0,1,9431,0,0,85,0
155,0,1,0,0,0,68,0
156,0,1,0,0,0,48,0
157,0,1,0,0,0,66,0
158,0,1,0,0,0,155,0
159,0,1,0,0,0,67,0
160,0,1,0,0,0,88,0
161,0,1,0,0,0,66,0
162,0,1,0,0,0,91,0
163,0,1,0,0,0,54,0
164,0,1,0,0,0,52,0
165,0,1,10087,0,0,61,0
166,0,1,0,0,0,97,0
167,0,1,0,0,0,40,0
168,0,1,0,0,0,61,0
169,0,1,0,0,0,34,0
170,0,1,0,0,0,42,0
171,0,1,0,0,0,72,0
172,0,1,0,0,0,46,0
173,0,1,0,0,0,35,0
174,0,1,0,0,0,26,0
175,0,1,9848,0,0,34,0
176,0,1,0,0,0,29,0
177,0,1,0,0,0,25,0
178,0,1,0,0,0,23,0
179,0,1,0,0,0,28,0
180,0,1,0,0,0,20,0
181,0,1,0,0,0,22,0
182,0,1,0,0,0,15,0
183,0,1,0,0,0,15,0
184,0,1,0,0,0,13,0
185,0,1,0,0,0,8,0
186,0,1,10803,0,0,20,0
187,0,1,0,0,0,18,0
188,0,1,0,0,0,15,0
189,0,1,0,0,0,9,0
190,0,1,0,0,0,17,0
191,0,1,0,0,0,18,0
192,0,1,0,0,0,21,0
193,0,1,0,0,0,6,0
194,0,1,0,0,0,11,0
195,0,1,0,0,0,13,0
196,0,1,0,0,0,10,0
197,0,1,0,0,0,6,0
198,0,1,0,0,0,10,0
199,0,1,0,0,0,8,0
200,0,1,0,0,0,16,0
201,0,1,13449,0,0,14,0
202,0,1,0,0,0,20,0
203,0,1,0,0,0,5,0
204,0,1,0,0,0,6,0
205,0,1,0,0,0,12,0
206,0,1,0,0,0,21,0
207,0,1,0,0,0,12,0
208,0,1,0,0,0,16,0
209,0,1,0,0,0,7,0
210,0,1,0,0,0,0,0
211,0,1,0,0,0,1,0
212,0,1,0,0,0,0,0
213,0,1,0,0,0,0,0
214,0,1,0,0,0,0,0
215,0,1,0,0,0,0,0
216,0,1,0,0,0,0,0
217,0,1,15114,0,0,0,0
218,0,1,0,0,0,0,0
219,0,1,0,0,0,0,0
220,0,1,0,0,0,0,0
221,0,1,0,0,0,0,0
222,0,1,0,0,0,0,0
223,0,1,0,0,0,0,0
224,0,1,0,0,0,0,0
225,0,1,0,0,0,0,0
226,0,1,0,0,0,0,0
227,0,1,0,0,0,0,0
228,0,1,0,0,0,0,0
229,0,1,0,0,0,0,0
230,0,1,0,0,0,0,0
231,0,1,0,0,0,0,0
232,0,1,14085,0,0,0,0
233,0,1,0,0,0,0,0
234,0,1,0,0,0,0,0
235,0,1,0,0,0,0,0
236,0,1,0,0,0,0,0
237,0,1,0,0,0,0,0
238,0,1,0,0,0,0,0
239,0,1,0,0,0,0,0
240,0,1,0,0,0,0,0
241,0,1,0,0,0,0,0
242,0,1,9473,0,0,0,0
243,0,1,0,0,0,0,0
244,0,1,0,0,0,0,0
245,0,1,0,0,0,0,0
246,0,1,0,0,0,0,0
247,0,1,4546,0,0,0,0
248,0,1,0,0,0,0,0
249,0,1,2071,0,0,0,0
250,0,1,1226,0,0,0,0
251,0,1,904,0,0,0,0
252,0,1,1191,0,0,0,0
253,0,1,931,0,0,0,0
254,0,1,991,0,0,0,0
255,0,1,535,0,0,0,0
