IntensityLevel,InputHistogram,InputCDF,GlobalEqualizedHistogram,CLAHE_4x4_clip_0_01_Histogram,CLAHE_8x8_clip_0_01_Histogram,CLAHE_8x8_clip_0_03_Histogram,CLAHE_16x16_clip_0_01_Histogram
159,0,1,1636,172,290,712,185
160,0,1,1449,168,288,663,175
161,0,1,0,153,223,555,149
162,0,1,1386,136,234,661,163
163,0,1,1360,140,220,581,152
164,0,1,0,136,204,649,130
165,0,1,1413,121,191,594,125
166,0,1,1424,125,222,590,118
167,0,1,0,127,174,663,101
168,0,1,1241,124,176,565,112
169,0,1,1093,105,189,583,103
170,0,1,943,76,145,621,96
171,0,1,869,60,172,600,84
172,0,1,1574,41,182,505,93
173,0,1,709,32,151,568,88
174,0,1,705,19,142,543,84
175,0,1,754,22,144,530,74
176,0,1,1718,19,172,506,79
177,0,1,821,16,101,463,70
178,0,1,617,10,111,492,63
179,0,1,1193,2,115,440,64
180,0,1,787,0,87,460,65
181,0,1,1287,0,82,435,42
182,0,1,0,0,91,504,44
183,0,1,1437,0,86,405,52
184,0,1,0,0,64,367,49
185,0,1,2287,0,85,356,41
186,0,1,0,0,61,397,38
187,0,1,0,0,97,307,32
188,0,1,0,0,85,342,32
189,0,1,3098,0,73,331,29
190,0,1,0,0,59,278,16
191,0,1,0,0,46,519,20
192,0,1,0,0,40,266,18
193,0,1,4087,0,38,305,21
194,0,1,0,0,32,260,12
195,0,1,0,0,16,290,19
196,0,1,0,0,10,231,15
197,0,1,0,0,10,239,10
198,0,1,4243,0,19,223,7
199,0,1,0,0,10,501,6
200,0,1,0,0,15,171,1
201,0,1,3476,0,9,208,4
202,0,1,0,0,4,205,2
203,0,1,0,0,1,248,2
204,0,1,0,0,4,160,2
205,0,1,3377,0,3,157,5
206,0,1,0,0,0,187,0
207,0,1,0,0,0,266,4
208,0,1,3274,0,0,140,0
209,0,1,0,0,0,158,0
210,0,1,0,0,0,186,0
211,0,1,0,0,0,136,0
212,0,1,3089,0,0,177,0
213,0,1,0,0,0,140,0
214,0,1,0,0,0,160,0
215,0,1,2839,0,0,159,0
216,0,1,0,0,0,155,0
217,0,1,1964,0,0,146,0
218,0,1,1183,0,0,123,0
219,0,1,823,0,0,136,0
220,0,1,1134,0,0,115,0
221,0,1,1250,0,0,122,0
222,0,1,947,0,0,105,0
223,0,1,726,0,0,121,0
224,0,1,838,0,0,181,0
225,0,1,0,0,0,105,0
226,0,1,1593,0,0,113,0
227,0,1,0,0,0,84,0
228,0,1,2515,0,0,64,0
229,0,1,0,0,0,99,0
230,0,1,0,0,0,72,0
231,0,1,0,0,0,84,0
232,0,1,3289,0,0,83,0
233,0,1,0,0,0,79,0
234,0,1,0,0,0,65,0
235,0,1,0,0,0,35,0
236,0,1,4108,0,0,50,0
237,0,1,0,0,0,56,0
238,0,1,0,0,0,53,0
239,0,1,0,0,0,54,0
240,0,1,0,0,0,46,0
241,0,1,4640,0,0,39,0
242,0,1,0,0,0,34,0
243,0,1,0,0,0,32,0
244,0,1,0,0,0,18,0
245,0,1,0,0,0,30,0
246,0,1,4539,0,0,21,0
247,0,1,0,0,0,20,0
248,0,1,0,0,0,17,0
249,0,1,0,0,0,13,0
250,0,1,3579,0,0,5,0
251,0,1,0,0,0,4,0
252,0,1,1952,0,0,3,0
253,0,1,1321,0,0,0,0
254,0,1,849,0,0,0,0
255,0,1,722,0,0,0,0
