IntensityLevel,InputHistogram,InputCDF,GlobalEqualizedHistogram,CLAHE_4x4_clip_0_01_Histogram,CLAHE_8x8_clip_0_01_Histogram,CLAHE_8x8_clip_0_03_Histogram,CLAHE_16x16_clip_0_01_Histogram
48,455,0.990591666666667,0,2738,2844,2347,2913
49,408,0.992291666666667,0,2501,2308,2102,2817
50,373,0.993845833333333,0,2478,2742,2047,2621
51,327,0.995208333333333,9958,2522,2357,2181,2493
52,284,0.996391666666667,0,2408,2197,2168,2636
53,223,0.997320833333333,0,2316,2321,2352,2479
54,211,0.9982,0,2200,2277,2179,2475
55,151,0.998829166666667,0,2170,2113,2704,2465
56,88,0.999195833333333,0,2394,2023,2455,2432
57,67,0.999475,0,2265,2402,2269,2365
58,50,0.999683333333333,0,2197,2081,2079,2258
59,36,0.999833333333333,0,1735,1937,2140,2364
60,8,0.999866666666667,0,2382,1948,2269,2239
61,16,0.999933333333333,0,2044,1940,2333,2154
62,8,0.999966666666667,0,1983,1775,2380,1944
63,1,0.999970833333333,12199,2158,1673,2321,1913
64,0,0.999970833333333,0,1914,1727,2522,1800
65,1,0.999975,0,2120,1629,2390,1733
66,1,0.999979166666667,0,1537,1517,2133,1635
67,2,0.9999875,0,2136,1454,2068,1587
68,1,0.999991666666667,0,1599,1552,2311,1644
69,1,0.999995833333334,0,1904,1453,2300,1533
70,0,0.999995833333334,0,1760,1477,2232,1483
71,1,1,0,1526,1464,2109,1446
72,0,1,0,1714,1617,2201,1384
73,0,1,0,1367,1527,2130,1335
74,0,1,0,1448,1648,2117,1308
75,0,1,0,1347,1746,1832,1239
76,0,1,0,1347,1602,1956,1332
77,0,1,0,1250,1677,1989,1211
78,0,1,13990,1381,1787,1945,1200
79,0,1,0,1337,1853,1837,1181
80,0,1,0,1222,1543,1830,1154
81,0,1,0,1243,1735,1860,1086
82,0,1,0,1342,1933,1682,1080
83,0,1,0,1438,1567,1683,1124
84,0,1,0,1253,1621,1569,997
85,0,1,0,1174,1798,1697,1066
86,0,1,0,1543,1611,1847,1001
87,0,1,0,1220,1505,1702,982
88,0,1,0,1087,1518,1601,931
89,0,1,0,1231,1599,1526,831
90,0,1,0,1522,1441,1581,860
91,0,1,0,1073,1301,1476,808
92,0,1,0,1109,1476,1358,846
93,0,1,0,1237,1374,1336,842
94,0,1,14424,1059,1238,1455,807
95,0,1,0,1062,1265,1504,770
96,0,1,0,1028,1427,1384,721
97,0,1,0,1180,1266,1308,776
98,0,1,0,1051,1177,1328,729
99,0,1,0,1079,1279,1208,703
100,0,1,0,1162,1216,1200,781
101,0,1,0,1069,1150,1137,765
102,0,1,0,1152,1128,1283,765
103,0,1,0,1017,1106,1433,760
104,0,1,0,1265,1027,1181,746
105,0,1,0,1159,960,1198,810
106,0,1,0,1256,930,1252,733
107,0,1,0,1369,790,1283,768
108,0,1,0,1289,644,1218,750
109,0,1,14284,1382,623,1131,649
110,0,1,0,1278,567,1170,615
111,0,1,0,1542,473,1113,611
112,0,1,0,1391,434,1113,525
113,0,1,0,1400,412,1230,461
114,0,1,0,1519,362,1152,355
115,0,1,0,1335,307,1098,391
116,0,1,0,1363,292,1139,298
117,0,1,0,1135,220,1176,258
118,0,1,0,1228,192,1074,201
119,0,1,0,1170,210,1023,161
120,0,1,0,949,148,1003,153
121,0,1,0,892,171,1098,128
122,0,1,12480,991,137,1237,113
123,0,1,0,848,114,1126,88
124,0,1,0,585,157,1201,86
125,0,1,0,763,101,1128,78
126,0,1,0,629,122,1023,56
127,0,1,0,471,109,994,62
128,0,1,0,512,106,1061,53
129,0,1,0,493,89,1035,43
130,0,1,0,343,86,1085,44
131,0,1,0,449,68,1205,29
132,0,1,0,274,77,1118,33
133,0,1,10179,280,63,1027,23
134,0,1,0,252,45,1025,21
135,0,1,0,236,29,1000,22
136,0,1,0,194,33,953,24
137,0,1,0,159,41,1004,19
138,0,1,0,257,32,1003,13
139,0,1,0,133,15,1138,14
140,0,1,0,155,15,1047,8
141,0,1,7862,213,14,1072,2
142,0,1,0,166,15,961,3
143,0,1,0,157,7,977,3
144,0,1,0,152,7,956,9
145,0,1,0,131,0,896,4
146,0,1,0,155,1,902,2
147,0,1,0,114,0,850,0
148,0,1,6756,107,0,957,0
149,0,1,0,97,0,898,0
150,0,1,0,94,0,939,0
151,0,1,0,80,0,908,0
152,0,1,0,86,0,899,0
153,0,1,0,55,0,841,0
154,0,1,0,67,0,803,0
155,0,1,6520,42,0,768,0
156,0,1,0,64,0,668,0
157,0,1,0,37,0,791,0
158,0,1,0,41,0,853,0
159,0,1,0,40,0,954,0
160,0,1,0,28,0,753,0
161,0,1,0,20,0,700,0
162,0,1,6660,8,0,659,0
163,0,1,0,4,0,659,0
164,0,1,0,4,0,698,0
165,0,1,0,2,0,685,0
166,0,1,0,3,0,593,0
167,0,1,0,0,0,597,0
168,0,1,0,2,0,558,0
169,0,1,0,1,0,577,0
170,0,1,7162,0,0,551,0
171,0,1,0,0,0,571,0
172,0,1,0,0,0,568,0
173,0,1,0,0,0,504,0
174,0,1,0,0,0,504,0
175,0,1,0,0,0,490,0
176,0,1,0,0,0,447,0
177,0,1,6962,0,0,458,0
178,0,1,0,0,0,476,0
179,0,1,0,0,0,481,0
180,0,1,0,0,0,409,0
181,0,1,0,0,0,389,0
182,0,1,0,0,0,369,0
183,0,1,0,0,0,421,0
184,0,1,0,0,0,339,0
185,0,1,6655,0,0,373,0
186,0,1,0,0,0,344,0
187,0,1,0,0,0,283,0
188,0,1,0,0,0,279,0
189,0,1,0,0,0,249,0
190,0,1,0,0,0,264,0
191,0,1,6034,0,0,233,0
192,0,1,0,0,0,213,0
193,0,1,0,0,0,215,0
194,0,1,0,0,0,202,0
195,0,1,0,0,0,182,0
196,0,1,0,0,0,161,0
197,0,1,5406,0,0,131,0
198,0,1,0,0,0,141,0
199,0,1,0,0,0,121,0
200,0,1,0,0,0,75,0
201,0,1,0,0,0,58,0
202,0,1,4853,0,0,63,0
203,0,1,0,0,0,48,0
204,0,1,0,0,0,89,0
205,0,1,0,0,0,31,0
206,0,1,4245,0,0,35,0
207,0,1,0,0,0,32,0
208,0,1,0,0,0,76,0
209,0,1,0,0,0,19,0
210,0,1,3778,0,0,47,0
211,0,1,0,0,0,8,0
212,0,1,0,0,0,19,0
213,0,1,0,0,0,44,0
214,0,1,3328,0,0,18,0
215,0,1,0,0,0,28,0
216,0,1,0,0,0,9,0
217,0,1,3289,0,0,6,0
218,0,1,0,0,0,4,0
219,0,1,0,0,0,4,0
220,0,1,0,0,0,4,0
221,0,1,3149,0,0,5,0
222,0,1,0,0,0,4,0
223,0,1,0,0,0,2,0
224,0,1,3091,0,0,4,0
225,0,1,0,0,0,1,0
226,0,1,0,0,0,0,0
227,0,1,0,0,0,0,0
228,0,1,3505,0,0,0,0
229,0,1,0,0,0,0,0
230,0,1,0,0,0,0,0
231,0,1,3442,0,0,0,0
232,0,1,0,0,0,0,0
233,0,1,0,0,0,0,0
234,0,1,0,0,0,0,0
235,0,1,3350,0,0,0,0
236,0,1,0,0,0,0,0
237,0,1,0,0,0,0,0
238,0,1,3104,0,0,0,0
239,0,1,0,0,0,0,0
240,0,1,0,0,0,0,0
241,0,1,2709,0,0,0,0
242,0,1,0,0,0,0,0
243,0,1,0,0,0,0,0
244,0,1,2196,0,0,0,0
245,0,1,0,0,0,0,0
246,0,1,1992,0,0,0,0
247,0,1,1683,0,0,0,0
248,0,1,0,0,0,0,0
249,0,1,1332,0,0,0,0
250,0,1,1035,0,0,0,0
251,0,1,800,0,0,0,0
252,0,1,1268,0,0,0,0
253,0,1,1236,0,0,0,0
254,0,1,834,0,0,0,0
255,0,1,643,0,0,0,0
